name,state,weather
Banderas del Águila,Durango,"[{'day': '5/30', 'low_temp': 49, 'high_temp': 82}, {'day': '5/31', 'low_temp': 50, 'high_temp': 82}, {'day': '6/1', 'low_temp': 50, 'high_temp': 83}, {'day': '6/2', 'low_temp': 49, 'high_temp': 83}, {'day': '6/3', 'low_temp': 49, 'high_temp': 83}, {'day': '6/4', 'low_temp': 48, 'high_temp': 82}, {'day': '6/5', 'low_temp': 52, 'high_temp': 81}, {'day': '6/6', 'low_temp': 55, 'high_temp': 77}, {'day': '6/7', 'low_temp': 52, 'high_temp': 75}, {'day': '6/8', 'low_temp': 53, 'high_temp': 73}]"
Bancos de Calitique,Durango,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 92}, {'day': '6/1', 'low_temp': 64, 'high_temp': 92}, {'day': '6/2', 'low_temp': 59, 'high_temp': 92}, {'day': '6/3', 'low_temp': 59, 'high_temp': 91}, {'day': '6/4', 'low_temp': 58, 'high_temp': 91}, {'day': '6/5', 'low_temp': 62, 'high_temp': 90}, {'day': '6/6', 'low_temp': 60, 'high_temp': 93}, {'day': '6/7', 'low_temp': 61, 'high_temp': 90}, {'day': '6/8', 'low_temp': 62, 'high_temp': 91}]"
Banco Nacional,Durango,"[{'day': '5/30', 'low_temp': 74, 'high_temp': 104}, {'day': '5/31', 'low_temp': 75, 'high_temp': 106}, {'day': '6/1', 'low_temp': 78, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 79, 'high_temp': 106}, {'day': '6/4', 'low_temp': 78, 'high_temp': 106}, {'day': '6/5', 'low_temp': 77, 'high_temp': 105}, {'day': '6/6', 'low_temp': 76, 'high_temp': 103}, {'day': '6/7', 'low_temp': 75, 'high_temp': 100}, {'day': '6/8', 'low_temp': 74, 'high_temp': 97}]"
Bajíos del Pinto,Durango,"[{'day': '5/30', 'low_temp': 48, 'high_temp': 78}, {'day': '5/31', 'low_temp': 49, 'high_temp': 79}, {'day': '6/1', 'low_temp': 50, 'high_temp': 79}, {'day': '6/2', 'low_temp': 50, 'high_temp': 79}, {'day': '6/3', 'low_temp': 51, 'high_temp': 79}, {'day': '6/4', 'low_temp': 50, 'high_temp': 79}, {'day': '6/5', 'low_temp': 51, 'high_temp': 77}, {'day': '6/6', 'low_temp': 49, 'high_temp': 80}, {'day': '6/7', 'low_temp': 47, 'high_temp': 79}, {'day': '6/8', 'low_temp': 48, 'high_temp': 77}]"
Bajío Verde,Durango,"[{'day': '5/30', 'low_temp': 57, 'high_temp': 84}, {'day': '5/31', 'low_temp': 59, 'high_temp': 84}, {'day': '6/1', 'low_temp': 58, 'high_temp': 85}, {'day': '6/2', 'low_temp': 58, 'high_temp': 84}, {'day': '6/3', 'low_temp': 58, 'high_temp': 84}, {'day': '6/4', 'low_temp': 58, 'high_temp': 83}, {'day': '6/5', 'low_temp': 57, 'high_temp': 81}, {'day': '6/6', 'low_temp': 58, 'high_temp': 85}, {'day': '6/7', 'low_temp': 54, 'high_temp': 83}, {'day': '6/8', 'low_temp': 55, 'high_temp': 80}]"
Bajío de Vacas,Durango,"[{'day': '5/30', 'low_temp': 48, 'high_temp': 78}, {'day': '5/31', 'low_temp': 49, 'high_temp': 79}, {'day': '6/1', 'low_temp': 50, 'high_temp': 79}, {'day': '6/2', 'low_temp': 50, 'high_temp': 79}, {'day': '6/3', 'low_temp': 51, 'high_temp': 79}, {'day': '6/4', 'low_temp': 50, 'high_temp': 79}, {'day': '6/5', 'low_temp': 51, 'high_temp': 77}, {'day': '6/6', 'low_temp': 49, 'high_temp': 80}, {'day': '6/7', 'low_temp': 47, 'high_temp': 79}, {'day': '6/8', 'low_temp': 48, 'high_temp': 77}]"
Bajío de Milpillas,Durango,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 95}, {'day': '5/31', 'low_temp': 62, 'high_temp': 95}, {'day': '6/1', 'low_temp': 63, 'high_temp': 96}, {'day': '6/2', 'low_temp': 61, 'high_temp': 95}, {'day': '6/3', 'low_temp': 59, 'high_temp': 95}, {'day': '6/4', 'low_temp': 61, 'high_temp': 94}, {'day': '6/5', 'low_temp': 63, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 89}, {'day': '6/7', 'low_temp': 59, 'high_temp': 87}, {'day': '6/8', 'low_temp': 60, 'high_temp': 85}]"
Atotonilco,Durango,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 97}, {'day': '5/31', 'low_temp': 56, 'high_temp': 98}, {'day': '6/1', 'low_temp': 56, 'high_temp': 98}, {'day': '6/2', 'low_temp': 57, 'high_temp': 99}, {'day': '6/3', 'low_temp': 56, 'high_temp': 99}, {'day': '6/4', 'low_temp': 57, 'high_temp': 97}, {'day': '6/5', 'low_temp': 58, 'high_temp': 94}, {'day': '6/6', 'low_temp': 58, 'high_temp': 95}, {'day': '6/7', 'low_temp': 56, 'high_temp': 93}, {'day': '6/8', 'low_temp': 55, 'high_temp': 91}]"
Atotonilco,Durango,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 99}, {'day': '5/31', 'low_temp': 65, 'high_temp': 100}, {'day': '6/1', 'low_temp': 67, 'high_temp': 101}, {'day': '6/2', 'low_temp': 66, 'high_temp': 99}, {'day': '6/3', 'low_temp': 67, 'high_temp': 100}, {'day': '6/4', 'low_temp': 66, 'high_temp': 99}, {'day': '6/5', 'low_temp': 64, 'high_temp': 98}, {'day': '6/6', 'low_temp': 66, 'high_temp': 94}, {'day': '6/7', 'low_temp': 62, 'high_temp': 91}, {'day': '6/8', 'low_temp': 63, 'high_temp': 89}]"
Astilleros de Abajo,Durango,"[{'day': '5/30', 'low_temp': 55, 'high_temp': 92}, {'day': '5/31', 'low_temp': 57, 'high_temp': 93}, {'day': '6/1', 'low_temp': 57, 'high_temp': 94}, {'day': '6/2', 'low_temp': 57, 'high_temp': 93}, {'day': '6/3', 'low_temp': 58, 'high_temp': 93}, {'day': '6/4', 'low_temp': 58, 'high_temp': 91}, {'day': '6/5', 'low_temp': 57, 'high_temp': 88}, {'day': '6/6', 'low_temp': 60, 'high_temp': 89}, {'day': '6/7', 'low_temp': 56, 'high_temp': 87}, {'day': '6/8', 'low_temp': 57, 'high_temp': 84}]"
Arturo Martínez Adame,Durango,"[{'day': '5/30', 'low_temp': 74, 'high_temp': 104}, {'day': '5/31', 'low_temp': 75, 'high_temp': 106}, {'day': '6/1', 'low_temp': 78, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 79, 'high_temp': 106}, {'day': '6/4', 'low_temp': 78, 'high_temp': 106}, {'day': '6/5', 'low_temp': 77, 'high_temp': 105}, {'day': '6/6', 'low_temp': 76, 'high_temp': 103}, {'day': '6/7', 'low_temp': 75, 'high_temp': 100}, {'day': '6/8', 'low_temp': 74, 'high_temp': 97}]"
Arroyo Grande,Durango,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 91}, {'day': '5/31', 'low_temp': 62, 'high_temp': 91}, {'day': '6/1', 'low_temp': 62, 'high_temp': 90}, {'day': '6/2', 'low_temp': 61, 'high_temp': 92}, {'day': '6/3', 'low_temp': 59, 'high_temp': 91}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 62, 'high_temp': 89}, {'day': '6/6', 'low_temp': 56, 'high_temp': 93}, {'day': '6/7', 'low_temp': 57, 'high_temp': 93}, {'day': '6/8', 'low_temp': 58, 'high_temp': 92}]"
Arroyo de Lajas,Durango,"[{'day': '5/30', 'low_temp': 50, 'high_temp': 80}, {'day': '5/31', 'low_temp': 51, 'high_temp': 82}, {'day': '6/1', 'low_temp': 53, 'high_temp': 82}, {'day': '6/2', 'low_temp': 53, 'high_temp': 83}, {'day': '6/3', 'low_temp': 50, 'high_temp': 84}, {'day': '6/4', 'low_temp': 52, 'high_temp': 82}, {'day': '6/5', 'low_temp': 55, 'high_temp': 79}, {'day': '6/6', 'low_temp': 52, 'high_temp': 79}, {'day': '6/7', 'low_temp': 50, 'high_temp': 76}, {'day': '6/8', 'low_temp': 48, 'high_temp': 75}]"
Arroyo Chico,Durango,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 97}, {'day': '5/31', 'low_temp': 56, 'high_temp': 98}, {'day': '6/1', 'low_temp': 56, 'high_temp': 98}, {'day': '6/2', 'low_temp': 57, 'high_temp': 99}, {'day': '6/3', 'low_temp': 56, 'high_temp': 99}, {'day': '6/4', 'low_temp': 57, 'high_temp': 97}, {'day': '6/5', 'low_temp': 58, 'high_temp': 94}, {'day': '6/6', 'low_temp': 58, 'high_temp': 95}, {'day': '6/7', 'low_temp': 56, 'high_temp': 93}, {'day': '6/8', 'low_temp': 55, 'high_temp': 91}]"
Arcinas,Durango,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 103}, {'day': '5/31', 'low_temp': 74, 'high_temp': 106}, {'day': '6/1', 'low_temp': 76, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 77, 'high_temp': 107}, {'day': '6/4', 'low_temp': 75, 'high_temp': 106}, {'day': '6/5', 'low_temp': 76, 'high_temp': 105}, {'day': '6/6', 'low_temp': 75, 'high_temp': 102}, {'day': '6/7', 'low_temp': 74, 'high_temp': 99}, {'day': '6/8', 'low_temp': 73, 'high_temp': 96}]"
Aranas,Durango,"[{'day': '5/30', 'low_temp': 53, 'high_temp': 96}, {'day': '5/31', 'low_temp': 55, 'high_temp': 96}, {'day': '6/1', 'low_temp': 55, 'high_temp': 97}, {'day': '6/2', 'low_temp': 55, 'high_temp': 97}, {'day': '6/3', 'low_temp': 56, 'high_temp': 97}, {'day': '6/4', 'low_temp': 56, 'high_temp': 95}, {'day': '6/5', 'low_temp': 55, 'high_temp': 94}, {'day': '6/6', 'low_temp': 60, 'high_temp': 95}, {'day': '6/7', 'low_temp': 56, 'high_temp': 92}, {'day': '6/8', 'low_temp': 57, 'high_temp': 89}]"
Aquiles Serdán,Durango,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 103}, {'day': '5/31', 'low_temp': 74, 'high_temp': 106}, {'day': '6/1', 'low_temp': 76, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 77, 'high_temp': 107}, {'day': '6/4', 'low_temp': 75, 'high_temp': 106}, {'day': '6/5', 'low_temp': 76, 'high_temp': 105}, {'day': '6/6', 'low_temp': 75, 'high_temp': 102}, {'day': '6/7', 'low_temp': 74, 'high_temp': 99}, {'day': '6/8', 'low_temp': 73, 'high_temp': 96}]"
Aquiles Serdán,Durango,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 95}, {'day': '5/31', 'low_temp': 59, 'high_temp': 96}, {'day': '6/1', 'low_temp': 62, 'high_temp': 97}, {'day': '6/2', 'low_temp': 61, 'high_temp': 97}, {'day': '6/3', 'low_temp': 61, 'high_temp': 98}, {'day': '6/4', 'low_temp': 60, 'high_temp': 97}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 61, 'high_temp': 93}, {'day': '6/7', 'low_temp': 57, 'high_temp': 91}, {'day': '6/8', 'low_temp': 58, 'high_temp': 88}]"
Arnulfo R. Gómez,Durango,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 94}, {'day': '5/31', 'low_temp': 57, 'high_temp': 94}, {'day': '6/1', 'low_temp': 59, 'high_temp': 95}, {'day': '6/2', 'low_temp': 59, 'high_temp': 95}, {'day': '6/3', 'low_temp': 60, 'high_temp': 95}, {'day': '6/4', 'low_temp': 60, 'high_temp': 94}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 57, 'high_temp': 89}, {'day': '6/8', 'low_temp': 58, 'high_temp': 86}]"
Antonio Gaxiola,Durango,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 98}, {'day': '6/1', 'low_temp': 63, 'high_temp': 99}, {'day': '6/2', 'low_temp': 63, 'high_temp': 99}, {'day': '6/3', 'low_temp': 63, 'high_temp': 99}, {'day': '6/4', 'low_temp': 62, 'high_temp': 98}, {'day': '6/5', 'low_temp': 63, 'high_temp': 97}, {'day': '6/6', 'low_temp': 59, 'high_temp': 91}, {'day': '6/7', 'low_temp': 56, 'high_temp': 88}, {'day': '6/8', 'low_temp': 57, 'high_temp': 89}]"
Antonio Castillo,Durango,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 98}, {'day': '6/1', 'low_temp': 63, 'high_temp': 99}, {'day': '6/2', 'low_temp': 63, 'high_temp': 99}, {'day': '6/3', 'low_temp': 63, 'high_temp': 99}, {'day': '6/4', 'low_temp': 62, 'high_temp': 98}, {'day': '6/5', 'low_temp': 63, 'high_temp': 97}, {'day': '6/6', 'low_temp': 59, 'high_temp': 91}, {'day': '6/7', 'low_temp': 56, 'high_temp': 88}, {'day': '6/8', 'low_temp': 57, 'high_temp': 89}]"
Antonio Amaro,Durango,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 92}, {'day': '6/1', 'low_temp': 65, 'high_temp': 93}, {'day': '6/2', 'low_temp': 65, 'high_temp': 93}, {'day': '6/3', 'low_temp': 64, 'high_temp': 93}, {'day': '6/4', 'low_temp': 63, 'high_temp': 93}, {'day': '6/5', 'low_temp': 62, 'high_temp': 91}, {'day': '6/6', 'low_temp': 64, 'high_temp': 87}, {'day': '6/7', 'low_temp': 60, 'high_temp': 84}, {'day': '6/8', 'low_temp': 61, 'high_temp': 82}]"
Antón Martín,Durango,"[{'day': '5/30', 'low_temp': 71, 'high_temp': 99}, {'day': '5/31', 'low_temp': 72, 'high_temp': 101}, {'day': '6/1', 'low_temp': 77, 'high_temp': 101}, {'day': '6/2', 'low_temp': 74, 'high_temp': 102}, {'day': '6/3', 'low_temp': 76, 'high_temp': 102}, {'day': '6/4', 'low_temp': 71, 'high_temp': 102}, {'day': '6/5', 'low_temp': 70, 'high_temp': 100}, {'day': '6/6', 'low_temp': 73, 'high_temp': 96}, {'day': '6/7', 'low_temp': 71, 'high_temp': 93}, {'day': '6/8', 'low_temp': 70, 'high_temp': 90}]"
América Uno,Durango,"[{'day': '5/30', 'low_temp': 72, 'high_temp': 103}, {'day': '5/31', 'low_temp': 74, 'high_temp': 106}, {'day': '6/1', 'low_temp': 76, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 77, 'high_temp': 107}, {'day': '6/4', 'low_temp': 75, 'high_temp': 106}, {'day': '6/5', 'low_temp': 76, 'high_temp': 105}, {'day': '6/6', 'low_temp': 75, 'high_temp': 102}, {'day': '6/7', 'low_temp': 74, 'high_temp': 99}, {'day': '6/8', 'low_temp': 73, 'high_temp': 96}]"
Amapolas,Durango,"[{'day': '5/30', 'low_temp': 74, 'high_temp': 104}, {'day': '5/31', 'low_temp': 75, 'high_temp': 106}, {'day': '6/1', 'low_temp': 78, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 79, 'high_temp': 106}, {'day': '6/4', 'low_temp': 78, 'high_temp': 106}, {'day': '6/5', 'low_temp': 77, 'high_temp': 105}, {'day': '6/6', 'low_temp': 76, 'high_temp': 103}, {'day': '6/7', 'low_temp': 75, 'high_temp': 100}, {'day': '6/8', 'low_temp': 74, 'high_temp': 97}]"
Amado Nervo,Durango,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 97}, {'day': '5/31', 'low_temp': 62, 'high_temp': 99}, {'day': '6/1', 'low_temp': 64, 'high_temp': 100}, {'day': '6/2', 'low_temp': 63, 'high_temp': 99}, {'day': '6/3', 'low_temp': 63, 'high_temp': 100}, {'day': '6/4', 'low_temp': 62, 'high_temp': 99}, {'day': '6/5', 'low_temp': 61, 'high_temp': 98}, {'day': '6/6', 'low_temp': 62, 'high_temp': 95}, {'day': '6/7', 'low_temp': 58, 'high_temp': 93}, {'day': '6/8', 'low_temp': 59, 'high_temp': 90}]"
Amaculí,Durango,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 100}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 68, 'high_temp': 99}, {'day': '6/2', 'low_temp': 68, 'high_temp': 101}, {'day': '6/3', 'low_temp': 66, 'high_temp': 100}, {'day': '6/4', 'low_temp': 68, 'high_temp': 100}, {'day': '6/5', 'low_temp': 69, 'high_temp': 98}, {'day': '6/6', 'low_temp': 64, 'high_temp': 102}, {'day': '6/7', 'low_temp': 65, 'high_temp': 103}, {'day': '6/8', 'low_temp': 66, 'high_temp': 102}]"
Amacuable,Durango,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 99}, {'day': '5/31', 'low_temp': 68, 'high_temp': 99}, {'day': '6/1', 'low_temp': 68, 'high_temp': 98}, {'day': '6/2', 'low_temp': 69, 'high_temp': 100}, {'day': '6/3', 'low_temp': 65, 'high_temp': 98}, {'day': '6/4', 'low_temp': 68, 'high_temp': 98}, {'day': '6/5', 'low_temp': 67, 'high_temp': 96}, {'day': '6/6', 'low_temp': 65, 'high_temp': 106}, {'day': '6/7', 'low_temp': 66, 'high_temp': 106}, {'day': '6/8', 'low_temp': 67, 'high_temp': 105}]"
Álvaro Obregón,Durango,"[{'day': '5/30', 'low_temp': 75, 'high_temp': 104}, {'day': '5/31', 'low_temp': 76, 'high_temp': 106}, {'day': '6/1', 'low_temp': 77, 'high_temp': 104}, {'day': '6/2', 'low_temp': 80, 'high_temp': 105}, {'day': '6/3', 'low_temp': 78, 'high_temp': 107}, {'day': '6/4', 'low_temp': 76, 'high_temp': 107}, {'day': '6/5', 'low_temp': 75, 'high_temp': 105}, {'day': '6/6', 'low_temp': 75, 'high_temp': 102}, {'day': '6/7', 'low_temp': 74, 'high_temp': 99}, {'day': '6/8', 'low_temp': 73, 'high_temp': 96}]"
Alejandro,Durango,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 61, 'high_temp': 96}, {'day': '6/1', 'low_temp': 63, 'high_temp': 96}, {'day': '6/2', 'low_temp': 63, 'high_temp': 96}, {'day': '6/3', 'low_temp': 62, 'high_temp': 97}, {'day': '6/4', 'low_temp': 61, 'high_temp': 96}, {'day': '6/5', 'low_temp': 59, 'high_temp': 95}, {'day': '6/6', 'low_temp': 62, 'high_temp': 91}, {'day': '6/7', 'low_temp': 59, 'high_temp': 89}, {'day': '6/8', 'low_temp': 60, 'high_temp': 86}]"
Alamillo Galeana,Durango,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 100}, {'day': '5/31', 'low_temp': 67, 'high_temp': 100}, {'day': '6/1', 'low_temp': 68, 'high_temp': 101}, {'day': '6/2', 'low_temp': 69, 'high_temp': 102}, {'day': '6/3', 'low_temp': 69, 'high_temp': 102}, {'day': '6/4', 'low_temp': 67, 'high_temp': 102}, {'day': '6/5', 'low_temp': 66, 'high_temp': 100}, {'day': '6/6', 'low_temp': 68, 'high_temp': 97}, {'day': '6/7', 'low_temp': 65, 'high_temp': 95}, {'day': '6/8', 'low_temp': 66, 'high_temp': 92}]"
Agustín Melgar,Durango,"[{'day': '5/30', 'low_temp': 69, 'high_temp': 103}, {'day': '5/31', 'low_temp': 71, 'high_temp': 105}, {'day': '6/1', 'low_temp': 72, 'high_temp': 104}, {'day': '6/2', 'low_temp': 74, 'high_temp': 105}, {'day': '6/3', 'low_temp': 73, 'high_temp': 106}, {'day': '6/4', 'low_temp': 71, 'high_temp': 105}, {'day': '6/5', 'low_temp': 72, 'high_temp': 103}, {'day': '6/6', 'low_temp': 72, 'high_temp': 100}, {'day': '6/7', 'low_temp': 69, 'high_temp': 97}, {'day': '6/8', 'low_temp': 70, 'high_temp': 94}]"
Agua Verde,Durango,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 98}, {'day': '5/31', 'low_temp': 63, 'high_temp': 98}, {'day': '6/1', 'low_temp': 65, 'high_temp': 99}, {'day': '6/2', 'low_temp': 64, 'high_temp': 100}, {'day': '6/3', 'low_temp': 63, 'high_temp': 99}, {'day': '6/4', 'low_temp': 63, 'high_temp': 99}, {'day': '6/5', 'low_temp': 65, 'high_temp': 98}, {'day': '6/6', 'low_temp': 65, 'high_temp': 98}, {'day': '6/7', 'low_temp': 63, 'high_temp': 96}, {'day': '6/8', 'low_temp': 64, 'high_temp': 94}]"
Agua Caliente,Durango,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 98}, {'day': '5/31', 'low_temp': 65, 'high_temp': 97}, {'day': '6/1', 'low_temp': 67, 'high_temp': 99}, {'day': '6/2', 'low_temp': 65, 'high_temp': 98}, {'day': '6/3', 'low_temp': 63, 'high_temp': 97}, {'day': '6/4', 'low_temp': 65, 'high_temp': 96}, {'day': '6/5', 'low_temp': 67, 'high_temp': 95}, {'day': '6/6', 'low_temp': 66, 'high_temp': 96}, {'day': '6/7', 'low_temp': 64, 'high_temp': 95}, {'day': '6/8', 'low_temp': 65, 'high_temp': 93}]"
Agua Caliente,Durango,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 99}, {'day': '5/31', 'low_temp': 68, 'high_temp': 99}, {'day': '6/1', 'low_temp': 68, 'high_temp': 98}, {'day': '6/2', 'low_temp': 69, 'high_temp': 100}, {'day': '6/3', 'low_temp': 65, 'high_temp': 98}, {'day': '6/4', 'low_temp': 68, 'high_temp': 98}, {'day': '6/5', 'low_temp': 67, 'high_temp': 96}, {'day': '6/6', 'low_temp': 65, 'high_temp': 106}, {'day': '6/7', 'low_temp': 66, 'high_temp': 106}, {'day': '6/8', 'low_temp': 67, 'high_temp': 105}]"
Agua Caliente,Durango,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 96}, {'day': '5/31', 'low_temp': 57, 'high_temp': 98}, {'day': '6/1', 'low_temp': 61, 'high_temp': 98}, {'day': '6/2', 'low_temp': 61, 'high_temp': 99}, {'day': '6/3', 'low_temp': 60, 'high_temp': 99}, {'day': '6/4', 'low_temp': 60, 'high_temp': 97}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 60, 'high_temp': 93}, {'day': '6/7', 'low_temp': 58, 'high_temp': 89}, {'day': '6/8', 'low_temp': 56, 'high_temp': 88}]"
Adolfo López Mateos,Durango,"[{'day': '5/30', 'low_temp': 59, 'high_temp': 83}, {'day': '5/31', 'low_temp': 61, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 85}, {'day': '6/2', 'low_temp': 62, 'high_temp': 83}, {'day': '6/3', 'low_temp': 63, 'high_temp': 84}, {'day': '6/4', 'low_temp': 63, 'high_temp': 83}, {'day': '6/5', 'low_temp': 62, 'high_temp': 81}, {'day': '6/6', 'low_temp': 61, 'high_temp': 83}, {'day': '6/7', 'low_temp': 57, 'high_temp': 81}, {'day': '6/8', 'low_temp': 58, 'high_temp': 78}]"
Acatitán,Durango,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 99}, {'day': '5/31', 'low_temp': 68, 'high_temp': 99}, {'day': '6/1', 'low_temp': 68, 'high_temp': 98}, {'day': '6/2', 'low_temp': 69, 'high_temp': 100}, {'day': '6/3', 'low_temp': 65, 'high_temp': 98}, {'day': '6/4', 'low_temp': 68, 'high_temp': 98}, {'day': '6/5', 'low_temp': 67, 'high_temp': 96}, {'day': '6/6', 'low_temp': 65, 'high_temp': 106}, {'day': '6/7', 'low_temp': 66, 'high_temp': 106}, {'day': '6/8', 'low_temp': 67, 'high_temp': 105}]"
Acacio,Durango,"[{'day': '5/30', 'low_temp': 70, 'high_temp': 98}, {'day': '5/31', 'low_temp': 73, 'high_temp': 100}, {'day': '6/1', 'low_temp': 76, 'high_temp': 100}, {'day': '6/2', 'low_temp': 76, 'high_temp': 100}, {'day': '6/3', 'low_temp': 76, 'high_temp': 100}, {'day': '6/4', 'low_temp': 76, 'high_temp': 99}, {'day': '6/5', 'low_temp': 74, 'high_temp': 98}, {'day': '6/6', 'low_temp': 72, 'high_temp': 94}, {'day': '6/7', 'low_temp': 71, 'high_temp': 91}, {'day': '6/8', 'low_temp': 70, 'high_temp': 88}]"
Acachuane,Durango,"[{'day': '5/30', 'low_temp': 67, 'high_temp': 99}, {'day': '5/31', 'low_temp': 68, 'high_temp': 99}, {'day': '6/1', 'low_temp': 68, 'high_temp': 98}, {'day': '6/2', 'low_temp': 69, 'high_temp': 100}, {'day': '6/3', 'low_temp': 65, 'high_temp': 98}, {'day': '6/4', 'low_temp': 68, 'high_temp': 98}, {'day': '6/5', 'low_temp': 67, 'high_temp': 96}, {'day': '6/6', 'low_temp': 65, 'high_temp': 106}, {'day': '6/7', 'low_temp': 66, 'high_temp': 106}, {'day': '6/8', 'low_temp': 67, 'high_temp': 105}]"
Abraham González,Durango,"[{'day': '5/30', 'low_temp': 56, 'high_temp': 95}, {'day': '5/31', 'low_temp': 57, 'high_temp': 95}, {'day': '6/1', 'low_temp': 60, 'high_temp': 97}, {'day': '6/2', 'low_temp': 60, 'high_temp': 97}, {'day': '6/3', 'low_temp': 61, 'high_temp': 97}, {'day': '6/4', 'low_temp': 59, 'high_temp': 96}, {'day': '6/5', 'low_temp': 60, 'high_temp': 95}, {'day': '6/6', 'low_temp': 58, 'high_temp': 90}, {'day': '6/7', 'low_temp': 56, 'high_temp': 88}, {'day': '6/8', 'low_temp': 57, 'high_temp': 87}]"
Abasolo,Durango,"[{'day': '5/30', 'low_temp': 64, 'high_temp': 103}, {'day': '5/31', 'low_temp': 67, 'high_temp': 104}, {'day': '6/1', 'low_temp': 67, 'high_temp': 104}, {'day': '6/2', 'low_temp': 69, 'high_temp': 105}, {'day': '6/3', 'low_temp': 68, 'high_temp': 105}, {'day': '6/4', 'low_temp': 67, 'high_temp': 105}, {'day': '6/5', 'low_temp': 66, 'high_temp': 103}, {'day': '6/6', 'low_temp': 69, 'high_temp': 100}, {'day': '6/7', 'low_temp': 66, 'high_temp': 98}, {'day': '6/8', 'low_temp': 67, 'high_temp': 95}]"
18 de Marzo,Durango,"[{'day': '5/30', 'low_temp': 74, 'high_temp': 104}, {'day': '5/31', 'low_temp': 75, 'high_temp': 106}, {'day': '6/1', 'low_temp': 78, 'high_temp': 104}, {'day': '6/2', 'low_temp': 79, 'high_temp': 105}, {'day': '6/3', 'low_temp': 79, 'high_temp': 106}, {'day': '6/4', 'low_temp': 78, 'high_temp': 106}, {'day': '6/5', 'low_temp': 77, 'high_temp': 105}, {'day': '6/6', 'low_temp': 76, 'high_temp': 103}, {'day': '6/7', 'low_temp': 75, 'high_temp': 100}, {'day': '6/8', 'low_temp': 74, 'high_temp': 97}]"
18 de Agosto,Durango,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 97}, {'day': '5/31', 'low_temp': 62, 'high_temp': 99}, {'day': '6/1', 'low_temp': 64, 'high_temp': 100}, {'day': '6/2', 'low_temp': 63, 'high_temp': 99}, {'day': '6/3', 'low_temp': 63, 'high_temp': 100}, {'day': '6/4', 'low_temp': 62, 'high_temp': 99}, {'day': '6/5', 'low_temp': 61, 'high_temp': 98}, {'day': '6/6', 'low_temp': 62, 'high_temp': 95}, {'day': '6/7', 'low_temp': 58, 'high_temp': 93}, {'day': '6/8', 'low_temp': 59, 'high_temp': 90}]"
